zeta,speed_g0.2,comp_g0.2,speed_g0.4,comp_g0.4,speed_g0.6,comp_g0.6,speed_g0.8,comp_g0.8,speed_g1.0,comp_g1.0
5.632152088238e+01,1.375695026699e-03,1.735127591269e-01,9.616362218466e-04,2.716157420714e-01,4.344969969662e-04,2.748310374292e-01,1.255684727506e-04,1.778666333874e-01,1.461573874573e-12,4.636278532294e-09
5.727909484974e+01,1.348007336215e-03,1.734952669451e-01,9.390230067001e-04,2.715631501749e-01,4.228200641168e-04,2.747574151792e-01,1.217738561331e-04,1.778062908329e-01,1.047486586494e-12,3.436693197079e-09
5.825294941266e+01,1.320879262016e-03,1.734780870981e-01,9.169447813819e-04,2.715115254990e-01,4.114588185875e-04,2.746850639950e-01,1.180945598599e-04,1.777469454593e-01,1.441965047353e-12,4.893173009699e-09
5.924336137252e+01,1.294299405810e-03,1.734612141199e-01,8.953887499635e-04,2.714608482506e-01,4.004046464019e-04,2.746139627999e-01,1.145270527610e-04,1.776885853639e-01,2.162794997382e-12,7.590925686463e-09
6.025061223685e+01,1.268256600628e-03,1.734446420845e-01,8.743424270880e-04,2.714110985996e-01,3.896491636082e-04,2.745440849779e-01,1.110679045947e-04,1.776311855505e-01,3.093004955156e-13,1.122802948621e-09
6.127498829935e+01,1.242739915333e-03,1.734283658724e-01,8.537936373049e-04,2.713622589045e-01,3.791842307092e-04,2.744754128844e-01,1.077138039244e-04,1.775747409993e-01,2.093242191541e-12,7.859337770160e-09
6.231678072126e+01,1.217738638986e-03,1.734123797101e-01,8.337304949353e-04,2.713143098578e-01,3.690019220869e-04,2.744079211899e-01,1.044615301117e-04,1.775192278802e-01,7.505252489334e-13,2.914575611408e-09
6.337628561412e+01,1.193242286445e-03,1.733966785978e-01,8.141414084232e-04,2.712672341562e-01,3.590945399218e-04,2.743415912413e-01,1.013079715153e-04,1.774646380626e-01,9.414065822604e-13,3.781209976559e-09
6.445380412394e+01,1.169240586595e-03,1.733812573255e-01,7.950150681177e-04,2.712210149966e-01,3.494545960502e-04,2.742764025619e-01,9.825010788584e-05,1.774109554414e-01,3.467505517026e-12,1.440503343236e-08
6.554964251678e+01,1.145723477595e-03,1.733661104097e-01,7.763404317015e-04,2.711756334543e-01,3.400748055388e-04,2.742123321888e-01,9.528501053709e-05,1.773581605652e-01,2.673214632410e-13,1.148615003290e-09
6.666411226583e+01,1.122681110052e-03,1.733512332347e-01,7.581067359771e-04,2.711310748464e-01,3.309480914288e-04,2.741493630357e-01,9.240984689843e-05,1.773062444585e-01,1.091435461583e-13,4.850452552337e-10
6.779753013990e+01,1.100103834784e-03,1.733366208915e-01,7.403034708518e-04,2.710873221221e-01,3.220675680488e-04,2.740874752783e-01,8.962186884120e-05,1.772551927736e-01,5.666601500917e-13,2.604656265936e-09
6.895021829348e+01,1.077982200018e-03,1.733222683713e-01,7.229203846240e-04,2.710443599430e-01,3.134265402079e-04,2.740266500051e-01,8.691841281558e-05,1.772049907563e-01,2.110495889431e-14,1.003357731585e-10
7.012250435833e+01,1.056306951345e-03,1.733081712238e-01,7.059474718132e-04,2.710021726059e-01,3.050184971509e-04,2.739668686555e-01,8.429689958698e-05,1.771556281867e-01,1.693048481679e-12,8.324999782848e-09
7.131472153655e+01,1.035069018715e-03,1.732943241100e-01,6.893749658074e-04,2.709607434871e-01,2.968371017309e-04,2.739081078051e-01,8.175482157039e-05,1.771070781925e-01,2.669340898101e-12,1.357570593240e-08
7.252720869533e+01,1.014259528058e-03,1.732807233701e-01,6.731933477364e-04,2.709200608786e-01,2.888762068862e-04,2.738503588386e-01,7.928976539001e-05,1.770593505592e-01,1.934597437495e-12,1.017636170452e-08
7.376031046325e+01,9.938697775264e-04,1.732673637261e-01,6.573933134940e-04,2.708801073632e-01,2.811298160058e-04,2.737935961202e-01,7.689937191637e-05,1.770124110373e-01,2.845306706688e-13,1.548012843528e-09
7.501437732823e+01,9.738912520888e-04,1.732542413806e-01,6.419657947560e-04,2.708408703454e-01,2.735921089412e-04,2.737378053195e-01,7.458136801949e-05,1.769662551901e-01,1.357918444793e-13,7.641220018529e-10
7.628976573717e+01,9.543156066066e-04,1.732413517684e-01,6.269019388190e-04,2.708023362926e-01,2.662574229379e-04,2.736829701055e-01,7.233354928395e-05,1.769208764132e-01,2.754734799692e-12,1.603291012159e-08
7.758683819724e+01,9.351346673121e-04,1.732286904186e-01,6.121931013180e-04,2.707644897450e-01,2.591202472059e-04,2.736290707953e-01,7.015377012359e-05,1.768762460827e-01,1.056327756088e-12,6.358794638333e-09
7.890596337893e+01,9.163404300734e-04,1.732162533040e-01,5.978308536351e-04,2.707273187856e-01,2.521752261018e-04,2.735760920110e-01,6.803996093377e-05,1.768323601609e-01,1.782025888180e-12,1.109516236686e-08
8.024751622085e+01,8.979250552620e-04,1.732040365651e-01,5.838069673337e-04,2.706908105993e-01,2.454171521543e-04,2.735240201772e-01,6.599011491971e-05,1.767892133194e-01,1.469732127818e-12,9.464580866825e-09
8.161187803627e+01,8.798808627941e-04,1.731920362157e-01,5.701134137561e-04,2.706549535029e-01,2.388409588084e-04,2.734728401017e-01,6.400228456358e-05,1.767467943592e-01,2.725230265651e-12,1.815139246881e-08
8.299943662152e+01,8.622003280177e-04,1.731802479682e-01,5.567423506786e-04,2.706197329252e-01,2.324417142785e-04,2.734225321455e-01,6.207457718040e-05,1.767050780383e-01,3.514488586565e-12,2.421098319608e-08
8.441058636622e+01,8.448760819263e-04,1.731686679101e-01,5.436861299027e-04,2.705851371616e-01,2.262146247534e-04,2.733730801160e-01,6.020516401895e-05,1.766640550455e-01,8.282112800336e-13,5.901127192407e-09
8.584572836536e+01,8.279009097493e-04,1.731572929125e-01,5.309372899934e-04,2.705511563510e-01,2.201550340008e-04,2.733244759023e-01,5.839227653614e-05,1.766237287422e-01,3.670882845771e-12,2.705253104065e-08
8.730527053332e+01,8.112677364824e-04,1.731461182841e-01,5.184885386734e-04,2.705177758256e-01,2.142584010218e-04,2.732766967002e-01,5.663418807177e-05,1.765840653721e-01,5.386193303702e-13,4.105469787742e-09
8.878962771981e+01,7.949696390644e-04,1.731351409221e-01,5.063327681691e-04,2.704849860368e-01,2.085203185694e-04,2.732297318248e-01,5.492923723151e-05,1.765450687633e-01,9.353341696941e-13,7.373798580761e-09
9.029922182778e+01,7.789998352288e-04,1.731243576615e-01,4.944630397658e-04,2.704527770454e-01,2.029365002801e-04,2.731835717027e-01,5.327581066297e-05,1.765067346701e-01,1.807941298210e-12,1.474186197714e-08
9.183448193334e+01,7.633516759245e-04,1.731137642073e-01,4.828725746241e-04,2.704211356262e-01,1.975027675022e-04,2.731381943704e-01,5.167233740811e-05,1.764690354873e-01,1.521940111246e-12,1.283539161741e-08
9.339584440771e+01,7.480186533646e-04,1.731033575389e-01,4.715547629838e-04,2.703900524472e-01,1.922150659265e-04,2.730935919563e-01,5.011730318265e-05,1.764319722388e-01,2.245002026336e-12,1.958266719994e-08
9.498375304127e+01,7.329943900774e-04,1.730931341156e-01,4.605031496850e-04,2.703595163436e-01,1.870694450917e-04,2.730497473286e-01,4.860923481075e-05,1.763955280388e-01,2.452033999581e-12,2.212203825538e-08
9.659865916968e+01,7.182726385051e-04,1.730830903831e-01,4.497114348484e-04,2.703295167936e-01,1.820620650244e-04,2.730066473088e-01,4.714670479068e-05,1.763596876630e-01,1.280465800503e-13,1.194841174500e-09
9.824102180218e+01,7.038472825793e-04,1.730732238158e-01,4.391734741068e-04,2.703000464297e-01,1.771891944965e-04,2.729642851147e-01,4.572833552500e-05,1.763244595327e-01,2.607035608492e-12,2.516127850504e-08
9.991130775203e+01,6.897123241139e-04,1.730635302649e-01,4.288832591236e-04,2.702710914258e-01,1.724471936015e-04,2.729226382111e-01,4.435278118022e-05,1.762898126481e-01,3.786856607631e-13,3.780142289986e-09
1.016099917692e+02,6.758618944979e-04,1.730540074381e-01,4.188349376235e-04,2.702426459158e-01,1.678325341775e-04,2.728817038610e-01,4.301874692306e-05,1.762557544898e-01,1.718934045765e-12,1.774728999414e-08
1.033375566755e+02,6.622902387783e-04,1.730446515890e-01,4.090227875690e-04,2.702146981856e-01,1.633417737828e-04,2.728414629720e-01,4.172497030270e-05,1.762222638495e-01,1.353349002120e-12,1.445194116010e-08
1.050944935013e+02,6.489917236048e-04,1.730354601366e-01,3.994412274454e-04,2.701872391832e-01,1.589715687550e-04,2.728019047289e-01,4.047023069508e-05,1.761893326813e-01,3.323161412609e-13,3.670382784959e-09
1.068813016256e+02,6.359608273646e-04,1.730264297559e-01,3.900848093744e-04,2.701602603518e-01,1.547186663223e-04,2.727630183913e-01,3.925334437165e-05,1.761569514259e-01,1.635843899314e-12,1.868724704067e-08
1.086984889180e+02,6.231921446046e-04,1.730175581802e-01,3.809482168874e-04,2.701337543756e-01,1.505799039433e-04,2.727247966170e-01,3.807316715505e-05,1.761251263532e-01,1.076334654143e-12,1.271728302620e-08
1.105465718825e+02,6.106803738483e-04,1.730088415107e-01,3.720262535614e-04,2.701077093381e-01,1.465521976051e-04,2.726872186534e-01,3.692858042197e-05,1.760938205558e-01,1.600352920388e-12,1.955718416729e-08
1.124260758050e+02,5.984203290238e-04,1.730002780015e-01,3.633138564854e-04,2.700821204351e-01,1.426325579745e-04,2.726502838503e-01,3.581851191551e-05,1.760630547413e-01,9.333720159929e-13,1.179746995372e-08
1.143375349019e+02,5.864069236364e-04,1.729918642652e-01,3.548060745128e-04,2.700569765475e-01,1.388180667381e-04,2.726139725129e-01,3.474191136388e-05,1.760327981235e-01,7.218664569726e-13,9.437012085133e-09
1.162814924726e+02,5.746351772288e-04,1.729835976948e-01,3.464980794902e-04,2.700322704695e-01,1.351058917879e-04,2.725782783451e-01,3.369776668317e-05,1.760030501062e-01,8.033612246207e-13,1.086255680714e-08
1.182585010536e+02,5.631002104133e-04,1.729754756695e-01,3.383851567294e-04,2.700079940415e-01,1.314932745027e-04,2.725431884714e-01,3.268509433406e-05,1.759737984978e-01,1.230517476438e-13,1.720887682366e-09
1.202691225754e+02,5.517972422407e-04,1.729674953758e-01,3.304627034163e-04,2.699841389785e-01,1.279775321570e-04,2.725086921109e-01,3.170294155565e-05,1.759450353051e-01,1.363553393361e-12,1.972333874265e-08
1.223139285226e+02,5.407215916760e-04,1.729596549081e-01,3.227262299876e-04,2.699607002520e-01,1.245560575926e-04,2.724747846344e-01,3.075038722732e-05,1.759167676009e-01,9.517748569864e-14,1.423921535288e-09
1.243935000960e+02,5.298686690358e-04,1.729519512142e-01,3.151713465789e-04,2.699376671172e-01,1.212263091902e-04,2.724414503387e-01,2.982653152297e-05,1.758889640782e-01,8.188804601530e-14,1.267114567851e-09
1.265084283780e+02,5.192339800938e-04,1.729443819896e-01,3.077937729476e-04,2.699150333558e-01,1.179858169094e-04,2.724086792949e-01,2.893050868003e-05,1.758616318528e-01,7.426386962563e-13,1.188547371756e-08
1.286593145005e+02,5.088131213800e-04,1.729369448044e-01,3.005893299594e-04,2.698927924275e-01,1.148321790343e-04,2.723764649184e-01,2.806147619811e-05,1.758347601585e-01,1.817603239420e-13,3.008718485484e-09
1.308467698159e+02,4.986017784886e-04,1.729296371485e-01,2.935539360149e-04,2.698709363736e-01,1.117630566382e-04,2.723447953869e-01,2.721861678221e-05,1.758083352252e-01,1.881611236896e-13,3.221483487097e-09
1.330714160706e+02,4.885957257070e-04,1.729224569369e-01,2.866836076884e-04,2.698494584757e-01,1.087761757041e-04,2.723136626539e-01,2.640114031762e-05,1.757823582156e-01,2.104180111001e-13,3.726082514060e-09
1.353338855819e+02,4.787908222480e-04,1.729154018377e-01,2.799744562653e-04,2.698283523003e-01,1.058693234151e-04,2.722830578814e-01,2.560827862703e-05,1.757568168152e-01,6.895093472794e-13,1.262854337239e-08
1.376348214179e+02,4.691830109504e-04,1.729084694103e-01,2.734226844098e-04,2.698076106685e-01,1.030403456712e-04,2.722529691927e-01,2.483928738557e-05,1.757317018284e-01,3.406769906599e-13,6.453561449692e-09
1.399748775799e+02,4.597683177702e-04,1.729016575469e-01,2.670245851641e-04,2.697872267779e-01,1.002871483441e-04,2.722233890914e-01,2.409344528432e-05,1.757070068084e-01,4.991206343935e-13,9.779253796010e-09
1.423547191885e+02,4.505428495142e-04,1.728949642800e-01,2.607765407703e-04,2.697671952517e-01,9.760769459866e-05,2.721943120339e-01,2.337005372327e-05,1.756827313864e-01,0.000000000000e+00,0.000000000000e+00
1.447750226726e+02,4.415027905331e-04,1.728883871443e-01,2.546750170674e-04,2.697475085944e-01,9.499999991248e-05,2.721657248364e-01,2.266843327215e-05,1.756588599649e-01,9.018435390262e-13,1.890246669341e-08
1.472364759619e+02,4.326444053501e-04,1.728819248167e-01,2.487165672111e-04,2.697281631829e-01,9.246213730317e-05,2.721376254060e-01,2.198792861017e-05,1.756354039492e-01,1.032149166418e-12,2.237552812512e-08
1.497397786821e+02,4.239640294474e-04,1.728755741190e-01,2.428978198250e-04,2.697091487929e-01,8.999222643208e-05,2.721099957527e-01,2.132789769639e-05,1.756123219992e-01,1.629056432847e-13,3.652670548725e-09
1.522856423537e+02,4.154580776320e-04,1.728693339472e-01,2.372154906363e-04,2.696904632359e-01,8.758844440551e-05,2.720828377261e-01,2.068772678330e-05,1.755896443317e-01,1.223135241934e-12,2.836562771287e-08
1.548747905946e+02,4.071230335574e-04,1.728632016793e-01,2.316663675846e-04,2.696720982177e-01,8.524901150015e-05,2.720561346457e-01,2.006681284536e-05,1.755673355084e-01,6.796961207846e-13,1.630332761011e-08
1.575079593257e+02,3.989554551370e-04,1.728571760020e-01,2.262473176603e-04,2.696540489453e-01,8.297220029647e-05,2.720298830315e-01,1.946457604246e-05,1.755454015324e-01,7.618546237091e-14,1.890066642011e-09
1.601858969797e+02,3.909519678083e-04,1.728512547087e-01,2.209552821014e-04,2.696363109018e-01,8.075632934323e-05,2.720040775259e-01,1.888045325000e-05,1.755238415201e-01,4.379628754348e-13,1.123791785836e-08
1.629093647143e+02,3.831092657377e-04,1.728454357878e-01,2.157872713996e-04,2.696188758385e-01,7.859976008742e-05,2.719787043662e-01,1.831389664385e-05,1.755026381092e-01,4.563679722943e-13,1.211176005329e-08
1.656791366282e+02,3.754241112976e-04,1.728397178423e-01,2.107403713798e-04,2.696017412996e-01,7.650090192533e-05,2.719537625562e-01,1.776437729597e-05,1.754817955330e-01,5.049380113348e-13,1.386033447591e-08
1.684959999814e+02,3.678933303838e-04,1.728340985914e-01,2.058117325929e-04,2.695848996355e-01,7.445820375363e-05,2.719292391791e-01,1.723137996312e-05,1.754612951314e-01,1.383765591765e-12,3.928635332023e-08
1.713607554187e+02,3.605138161556e-04,1.728285772091e-01,2.009985776240e-04,2.695683493630e-01,7.247016086208e-05,2.719051379535e-01,1.671440923956e-05,1.754411614406e-01,9.512530080251e-13,2.793307703759e-08
1.742742171975e+02,3.532825205196e-04,1.728231509463e-01,1.962981889317e-04,2.695520814118e-01,7.053530263889e-05,2.718814385294e-01,1.621297824121e-05,1.754213516650e-01,1.008322098231e-12,3.062425740937e-08
1.772372134191e+02,3.461964590749e-04,1.728178180362e-01,1.917079166059e-04,2.695360912963e-01,6.865220228410e-05,2.718581359453e-01,1.572661907528e-05,1.754018669087e-01,2.134708556058e-13,6.705766352972e-09
1.802505862642e+02,3.392527096573e-04,1.728125776934e-01,1.872251737550e-04,2.695203752370e-01,6.681947224363e-05,2.718352286183e-01,1.525487868299e-05,1.753827166213e-01,3.950283076597e-13,1.283457789380e-08
1.833151922319e+02,3.324484058591e-04,1.728074274829e-01,1.828474332272e-04,2.695049275988e-01,6.503576029069e-05,2.718127067712e-01,1.479731520302e-05,1.753638818350e-01,1.080252632514e-12,3.630130605839e-08
1.864319023838e+02,3.257807421609e-04,1.728023665054e-01,1.785722293602e-04,2.694897454897e-01,6.329975231948e-05,2.717905676203e-01,1.435350259220e-05,1.753453721986e-01,6.332673707430e-13,2.201038169127e-08
1.896016025909e+02,3.192469671549e-04,1.727973925250e-01,1.743971521162e-04,2.694748222165e-01,6.161016771003e-05,2.717688002591e-01,1.392302538336e-05,1.753271696127e-01,7.395153277986e-13,2.658466473335e-08
1.928251937860e+02,3.128443876489e-04,1.727925047317e-01,1.703198509585e-04,2.694601551368e-01,5.996576212599e-05,2.717474015440e-01,1.350548221875e-05,1.753092747770e-01,5.433909945829e-13,2.020412234645e-08
1.961035922193e+02,3.065703627329e-04,1.727877011804e-01,1.663380286172e-04,2.694457382389e-01,5.836532390136e-05,2.717263647097e-01,1.310048383433e-05,1.752916883374e-01,3.138682336348e-13,1.207031103984e-08
1.994377297190e+02,3.004223050544e-04,1.727829800396e-01,1.624494429901e-04,2.694315670604e-01,5.680767343484e-05,2.717056802923e-01,1.270765078030e-05,1.752743844739e-01,4.182642480422e-13,1.663663113253e-08
2.028285539563e+02,2.943976808409e-04,1.727783402523e-01,1.586519049424e-04,2.694176373249e-01,5.529166393461e-05,2.716853437586e-01,1.232661756922e-05,1.752573708354e-01,5.743626591083e-13,2.362894798640e-08
2.062770287144e+02,2.884940073399e-04,1.727737807168e-01,1.549432781752e-04,2.694039469132e-01,5.381618030546e-05,2.716653549205e-01,1.195702985752e-05,1.752406576726e-01,4.340841537654e-13,1.847037301827e-08
2.097841341631e+02,2.827088503205e-04,1.727692993872e-01,1.513214740079e-04,2.693904890071e-01,5.238013444160e-05,2.716456984337e-01,1.159854114768e-05,1.752242133746e-01,1.724763603247e-13,7.590578190756e-09
2.133508671364e+02,2.770398260892e-04,1.727648950659e-01,1.477844549949e-04,2.693772602836e-01,5.098247057444e-05,2.716263744998e-01,1.125081820102e-05,1.752080472467e-01,2.223848220760e-13,1.012264409601e-08
2.169782414168e+02,2.714845992232e-04,1.727605666826e-01,1.443302318549e-04,2.693642577877e-01,4.962216026538e-05,2.716073779792e-01,1.091353708907e-05,1.751921577584e-01,4.336838675809e-13,2.041764447145e-08
2.206672880230e+02,2.660408806979e-04,1.727563127237e-01,1.409568614050e-04,2.693514771965e-01,4.829820258958e-05,2.715887029676e-01,1.058638353137e-05,1.751765413958e-01,1.376230682769e-12,6.701424843543e-08
2.244190555027e+02,2.607064274372e-04,1.727521315195e-01,1.376624449128e-04,2.693389115950e-01,4.700962179894e-05,2.715703335027e-01,1.026905069282e-05,1.751611598229e-01,1.050069814329e-13,5.288562421912e-09
2.282346102314e+02,2.554790428951e-04,1.727480222541e-01,1.344451321359e-04,2.693265614288e-01,4.575547293167e-05,2.715522797973e-01,9.961245703229e-06,1.751460541990e-01,1.324526047469e-13,6.899593575346e-09
2.321150367146e+02,2.503565735579e-04,1.727439832726e-01,1.313031128993e-04,2.693144202915e-01,4.453483179951e-05,2.715345251566e-01,9.662679758367e-06,1.751311833948e-01,1.104832984711e-12,5.952551789940e-08
2.360614378968e+02,2.453369113463e-04,1.727400143153e-01,1.282346231426e-04,2.693024889474e-01,4.334680354858e-05,2.715170801122e-01,9.373078173588e-06,1.751166037588e-01,4.441086647077e-13,2.474795643419e-08
2.400749354744e+02,2.404179878170e-04,1.727361131275e-01,1.252379357780e-04,2.692907587100e-01,4.219051227062e-05,2.714999236813e-01,9.092167711615e-06,1.751022454902e-01,7.275596266137e-13,4.193360819079e-08
2.441566702149e+02,2.355977774404e-04,1.727322782846e-01,1.223113665873e-04,2.692792254324e-01,4.106510757069e-05,2.714830466608e-01,8.819686931281e-06,1.750881031137e-01,1.195588964427e-12,7.127202276437e-08
2.483078022811e+02,2.308742975066e-04,1.727285098419e-01,1.194532737612e-04,2.692678912026e-01,3.996976586285e-05,2.714664664562e-01,8.555385341829e-06,1.750742337616e-01,4.219512584050e-13,2.601614944325e-08
2.525295115608e+02,2.262456026314e-04,1.727248059222e-01,1.166620501713e-04,2.692567494147e-01,3.890367987711e-05,2.714501618296e-01,8.299014790120e-06,1.750605901848e-01,8.310739792403e-14,5.299854688935e-09
2.568229980021e+02,2.217097874007e-04,1.727211652032e-01,1.139361275480e-04,2.692457957305e-01,3.786606660708e-05,2.714341287114e-01,8.050336705824e-06,1.750471666607e-01,3.628091013061e-13,2.393018167988e-08
2.611894819545e+02,2.172649856369e-04,1.727175870238e-01,1.112739757129e-04,2.692350286695e-01,3.685616487274e-05,2.714183690138e-01,7.809120634258e-06,1.750339779598e-01,9.069584868417e-14,6.187265852828e-09
2.656302045158e+02,2.129093681769e-04,1.727140702791e-01,1.086740998393e-04,2.692244453251e-01,3.587323274120e-05,2.714028762166e-01,7.575141984702e-06,1.750210155231e-01,5.296730282281e-13,3.737341400822e-08
2.701464278848e+02,2.086411423085e-04,1.727106135357e-01,1.061350393406e-04,2.692140405186e-01,3.491654788534e-05,2.713876412360e-01,7.348182601619e-06,1.750082623203e-01,5.205046410350e-13,3.798595634421e-08
2.747394357202e+02,2.044585519791e-04,1.727072158035e-01,1.036553691677e-04,2.692038120518e-01,3.398540838606e-05,2.713726627779e-01,7.128031919040e-06,1.749957249563e-01,5.510414507420e-13,4.159357717933e-08
2.794105335054e+02,2.003598769573e-04,1.727038764884e-01,1.012336976629e-04,2.691937575180e-01,3.307913096473e-05,2.713579382165e-01,6.914485352845e-06,1.749834017747e-01,9.171105718032e-13,7.159904816429e-08
2.841610489194e+02,1.963434300357e-04,1.727005936001e-01,9.886866477301e-05,2.691838715601e-01,3.219704925239e-05,2.713434530786e-01,6.707343404850e-06,1.749712631308e-01,8.218582609118e-14,6.636300133902e-09
2.889923322143e+02,1.924075603652e-04,1.726973672290e-01,9.655894438660e-05,2.691741541797e-01,3.133851777246e-05,2.713292181684e-01,6.506415018821e-06,1.749593423207e-01,4.531858546277e-14,3.784852728030e-09
2.939057565992e+02,1.885506485125e-04,1.726941958635e-01,9.430324049131e-05,2.691646025724e-01,3.050290572913e-05,2.713152221203e-01,6.311513069920e-06,1.749476255106e-01,2.376713656886e-13,2.053019368844e-08
2.989027186301e+02,1.847711087127e-04,1.726910789551e-01,9.210028697672e-05,2.691552123478e-01,2.968960012195e-05,2.713014609853e-01,6.122456507575e-06,1.749361103572e-01,4.284508433493e-13,3.827901309057e-08
3.039846386076e+02,1.810673862508e-04,1.726880151486e-01,8.994884811586e-05,2.691459809275e-01,2.889800471466e-05,2.712879338878e-01,5.939069340343e-06,1.749247829874e-01,4.597459009542e-13,4.248358339006e-08
3.091529609797e+02,1.774379584355e-04,1.726850037737e-01,8.784771736025e-05,2.691369062258e-01,2.812753852557e-05,2.712746331492e-01,5.761181561952e-06,1.749136493315e-01,7.156075358410e-13,6.839458617114e-08
3.144091547530e+02,1.738813323656e-04,1.726820433246e-01,8.579571571578e-05,2.691279837573e-01,2.737763630798e-05,2.712615523589e-01,5.588627414508e-06,1.749026889214e-01,3.339646628465e-13,3.301344775414e-08
3.197547139100e+02,1.703960464194e-04,1.726791335106e-01,8.379169317616e-05,2.691192130951e-01,2.664774888816e-05,2.712486942758e-01,5.421247394332e-06,1.748919204410e-01,2.786349424331e-13,2.848849389294e-08
3.251911578338e+02,1.669806674178e-04,1.726762730751e-01,8.183452498765e-05,2.691105882256e-01,2.593734000125e-05,2.712360432724e-01,5.258885029265e-06,1.748813057491e-01,8.268847573616e-13,8.744247528616e-08
3.307200317399e+02,1.636337924832e-04,1.726734622824e-01,7.992311632788e-05,2.691021147642e-01,2.524589141921e-05,2.712236221179e-01,5.101392141662e-06,1.748709263163e-01,3.873624429361e-13,4.236805360962e-08
3.363429071154e+02,1.603540444554e-04,1.726706987648e-01,7.805639303361e-05,2.690937815399e-01,2.457289377801e-05,2.712114003314e-01,4.948619957117e-06,1.748606928010e-01,4.166107277006e-13,4.712973480387e-08
3.420613821656e+02,1.571400758014e-04,1.726679821715e-01,7.623330932545e-05,2.690855879506e-01,2.391785436126e-05,2.711993792114e-01,4.800426942172e-06,1.748506083928e-01,4.773981278237e-13,5.585844017348e-08
3.478770822687e+02,1.539905660466e-04,1.726653121256e-01,7.445284438999e-05,2.690775350624e-01,2.328029424753e-05,2.711875674052e-01,4.656677036930e-06,1.748407225293e-01,5.689579909478e-14,6.885442235429e-09
3.537916604371e+02,1.509042206808e-04,1.726626875941e-01,7.271399950566e-05,2.690696173011e-01,2.265974537659e-05,2.711759510143e-01,4.517235705409e-06,1.748309900731e-01,4.239718614870e-14,5.306793847725e-09
3.598067977877e+02,1.478797713924e-04,1.726601077177e-01,7.101580065940e-05,2.690618336905e-01,2.205575372770e-05,2.711645337424e-01,4.381974218024e-06,1.748214320705e-01,6.609327116593e-14,8.556496466505e-09
3.659242040197e+02,1.449159752262e-04,1.726575714512e-01,6.935729598468e-05,2.690541806189e-01,2.146787598287e-05,2.711533014806e-01,4.250766366478e-06,1.748120162354e-01,3.817893530263e-13,5.112179407944e-08
3.721456179003e+02,1.420116149290e-04,1.726550785898e-01,6.773755670898e-05,2.690466574154e-01,2.089568250001e-05,2.711422626416e-01,4.123491269051e-06,1.748027723999e-01,1.350602248771e-13,1.870480940994e-08
3.784728077593e+02,1.391654972869e-04,1.726526284191e-01,6.615567566144e-05,2.690392627750e-01,2.033875408999e-05,2.711314125957e-01,4.000030781458e-06,1.747936941998e-01,2.463009008140e-13,3.528055142241e-08
3.849075719912e+02,1.363764524342e-04,1.726502194096e-01,6.461076587507e-05,2.690319909878e-01,1.979668211149e-05,2.711207373379e-01,3.880269710311e-06,1.747847477696e-01,3.024869872322e-14,4.481460839878e-09
3.914517395670e+02,1.336433351015e-04,1.726478513706e-01,6.310196238451e-05,2.690248412057e-01,1.926907029456e-05,2.711102421116e-01,3.764097362413e-06,1.747759444516e-01,2.976989550746e-13,4.561773993628e-08
3.981071705535e+02,1.309650227144e-04,1.726455237084e-01,6.162842067809e-05,2.690178134194e-01,1.875553237664e-05,2.710999241871e-01,3.651406494336e-06,1.747673027491e-01,3.510376392642e-13,5.563571647675e-08
