g0.25_x,g0.25_y,g0.5_x,g0.5_y,g0.75_x,g0.75_y,g1.0_x,g1.0_y,zeta
5.506019392074e-01,-5.007130128667e-01,6.154267899827e-01,-6.224299159010e-01,6.288262402371e-01,-6.952793442695e-01,6.174167567460e-01,-7.467966263421e-01,1.337218528458e-01
5.499016722244e-01,-5.009347182800e-01,6.147250398265e-01,-6.226819462761e-01,6.282393510149e-01,-6.955032332408e-01,6.169767748413e-01,-7.469667029168e-01,1.343750330484e-01
5.492000688973e-01,-5.011562314102e-01,6.140212543830e-01,-6.229341332177e-01,6.276501778272e-01,-6.957275905336e-01,6.165346327033e-01,-7.471373792051e-01,1.350314037870e-01
5.484971269766e-01,-5.013775497061e-01,6.133154269623e-01,-6.231864748402e-01,6.270587126437e-01,-6.959524141844e-01,6.160903200944e-01,-7.473086560485e-01,1.356909806460e-01
5.477928449312e-01,-5.015986707875e-01,6.126075525798e-01,-6.234389674775e-01,6.264649467225e-01,-6.961777024873e-01,6.156438264921e-01,-7.474805335328e-01,1.363537792863e-01
5.470872227285e-01,-5.018195858133e-01,6.118976270767e-01,-6.236916051903e-01,6.258688708347e-01,-6.964034540335e-01,6.151951410784e-01,-7.476530129644e-01,1.370198154448e-01
5.463802555787e-01,-5.020402988006e-01,6.111856426563e-01,-6.239443890709e-01,6.252704762915e-01,-6.966296683965e-01,6.147442531111e-01,-7.478260948813e-01,1.376891049357e-01
5.456719436760e-01,-5.022608027317e-01,6.104715945802e-01,-6.241973144473e-01,6.246697534333e-01,-6.968563445254e-01,6.142911520442e-01,-7.479997795943e-01,1.383616636503e-01
5.449622855582e-01,-5.024810929699e-01,6.097554780875e-01,-6.244503763194e-01,6.240666946097e-01,-6.970834793094e-01,6.138358268389e-01,-7.481740681176e-01,1.390375075575e-01
5.442512775979e-01,-5.027011700239e-01,6.090372868426e-01,-6.247035731502e-01,6.234612899294e-01,-6.973110724407e-01,6.133782669101e-01,-7.483489607318e-01,1.397166527041e-01
5.435389213799e-01,-5.029210244105e-01,6.083170152946e-01,-6.249569012036e-01,6.228535301712e-01,-6.975391228773e-01,6.129184609564e-01,-7.485244581644e-01,1.403991152155e-01
5.428252128739e-01,-5.031406564487e-01,6.075946591913e-01,-6.252103547877e-01,6.222434083400e-01,-6.977676254190e-01,6.124563984970e-01,-7.487005607814e-01,1.410849112958e-01
5.421101529160e-01,-5.033600578563e-01,6.068702128206e-01,-6.254639307899e-01,6.216309135058e-01,-6.979965815888e-01,6.119920681222e-01,-7.488772693696e-01,1.417740572281e-01
5.413937370706e-01,-5.035792312814e-01,6.061436691818e-01,-6.257176283770e-01,6.210160370752e-01,-6.982259895760e-01,6.115254589819e-01,-7.490545843420e-01,1.424665693752e-01
5.406759645675e-01,-5.037981704101e-01,6.054150233489e-01,-6.259714428636e-01,6.203987693281e-01,-6.984558481765e-01,6.110565602961e-01,-7.492325057579e-01,1.431624641798e-01
5.399568345644e-01,-5.040168710349e-01,6.046842701322e-01,-6.262253701265e-01,6.197791023359e-01,-6.986861537438e-01,6.105853603771e-01,-7.494110346216e-01,1.438617581648e-01
5.392363449172e-01,-5.042353303675e-01,6.039514035969e-01,-6.264794068533e-01,6.191570263357e-01,-6.989169058120e-01,6.101118481086e-01,-7.495901713376e-01,1.445644679340e-01
5.385144944466e-01,-5.044535434791e-01,6.032164187591e-01,-6.267335486716e-01,6.185325316233e-01,-6.991481028878e-01,6.096360124646e-01,-7.497699159542e-01,1.452706101721e-01
5.377912811442e-01,-5.046715075993e-01,6.024793093989e-01,-6.269877931483e-01,6.179056097387e-01,-6.993797425522e-01,6.091578418165e-01,-7.499502694165e-01,1.459802016456e-01
5.370667041611e-01,-5.048892173254e-01,6.017400709142e-01,-6.272421344261e-01,6.172762518594e-01,-6.996118215749e-01,6.086773250151e-01,-7.501312315564e-01,1.466932592024e-01
5.363407635067e-01,-5.051066673599e-01,6.009986971865e-01,-6.274965698731e-01,6.166444478056e-01,-6.998443399373e-01,6.081944507088e-01,-7.503128029237e-01,1.474097997733e-01
5.356134537423e-01,-5.053238596612e-01,6.002551823398e-01,-6.277510963622e-01,6.160101885693e-01,-7.000772952782e-01,6.077092072729e-01,-7.504949839659e-01,1.481298403712e-01
5.348847761169e-01,-5.055407856160e-01,5.995095209616e-01,-6.280057096722e-01,6.153734644343e-01,-7.003106862783e-01,6.072215829233e-01,-7.506777751435e-01,1.488533980927e-01
5.341547282464e-01,-5.057574436370e-01,5.987617076719e-01,-6.282604054000e-01,6.147342667769e-01,-7.005445094422e-01,6.067315667164e-01,-7.508611761349e-01,1.495804901173e-01
5.334233085279e-01,-5.059738294798e-01,5.980117364683e-01,-6.285151805032e-01,6.140925855186e-01,-7.007787636937e-01,6.062391464966e-01,-7.510451876519e-01,1.503111337090e-01
5.326905159699e-01,-5.061899384704e-01,5.972596024112e-01,-6.287700304068e-01,6.134484113794e-01,-7.010134475233e-01,6.057443105281e-01,-7.512298099578e-01,1.510453462156e-01
5.319563494981e-01,-5.064057664315e-01,5.965052993100e-01,-6.290249511913e-01,6.128017354758e-01,-7.012485569830e-01,6.052470474751e-01,-7.514150429134e-01,1.517831450701e-01
5.312208072233e-01,-5.066213091324e-01,5.957488225434e-01,-6.292799379128e-01,6.121525474792e-01,-7.014840917946e-01,6.047473453276e-01,-7.516008870814e-01,1.525245477903e-01
5.304838888399e-01,-5.068365613387e-01,5.949901664081e-01,-6.295349856623e-01,6.115008399551e-01,-7.017200461422e-01,6.042451922268e-01,-7.517873422371e-01,1.532695719798e-01
5.297455909818e-01,-5.070515226260e-01,5.942293242472e-01,-6.297900935479e-01,6.108466001880e-01,-7.019564229563e-01,6.037405763838e-01,-7.519744087509e-01,1.540182353281e-01
5.290059121467e-01,-5.072661893304e-01,5.934662906606e-01,-6.300452565693e-01,6.101898203640e-01,-7.021932172901e-01,6.032334855037e-01,-7.521620868104e-01,1.547705556109e-01
5.282648529309e-01,-5.074805530255e-01,5.927010608394e-01,-6.303004687582e-01,6.095304909508e-01,-7.024304268496e-01,6.027239076586e-01,-7.523503763181e-01,1.555265506912e-01
5.275224107490e-01,-5.076946122064e-01,5.919336285944e-01,-6.305557272926e-01,6.088686018577e-01,-7.026680496022e-01,6.022118309925e-01,-7.525392775514e-01,1.562862385188e-01
5.267785844501e-01,-5.079083627449e-01,5.911639885549e-01,-6.308110273677e-01,6.082041437135e-01,-7.029060829411e-01,6.016972433940e-01,-7.527287900861e-01,1.570496371315e-01
5.260333715268e-01,-5.081218022041e-01,5.903921345628e-01,-6.310663656131e-01,6.075371062729e-01,-7.031445252470e-01,6.011801325941e-01,-7.529189141722e-01,1.578167646549e-01
5.252867742509e-01,-5.083349194371e-01,5.896180630057e-01,-6.313217343241e-01,6.068674814736e-01,-7.033833712285e-01,6.006604859585e-01,-7.531096499756e-01,1.585876393035e-01
5.245387874846e-01,-5.085477188115e-01,5.888417656819e-01,-6.315771335365e-01,6.061952573214e-01,-7.036226222335e-01,6.001382917989e-01,-7.533009970043e-01,1.593622793804e-01
5.237894115287e-01,-5.087601912585e-01,5.880632383323e-01,-6.318325565404e-01,6.055204251853e-01,-7.038622738627e-01,5.996135373729e-01,-7.534929555637e-01,1.601407032784e-01
5.230386447329e-01,-5.089723346539e-01,5.872824751029e-01,-6.320879993291e-01,6.048429752088e-01,-7.041023233919e-01,5.990862103390e-01,-7.536855254146e-01,1.609229294800e-01
5.222864854911e-01,-5.091841449232e-01,5.864994704273e-01,-6.323434571143e-01,6.041628978123e-01,-7.043427677871e-01,5.985562984101e-01,-7.538787060638e-01,1.617089765579e-01
5.215329328355e-01,-5.093956173092e-01,5.857142182488e-01,-6.325989264575e-01,6.034801820640e-01,-7.045836063794e-01,5.980237886989e-01,-7.540724978937e-01,1.624988631757e-01
5.207779864799e-01,-5.096067455219e-01,5.849267139562e-01,-6.328544005048e-01,6.027948195425e-01,-7.048248336684e-01,5.974886687943e-01,-7.542669003401e-01,1.632926080882e-01
5.200216432661e-01,-5.098175283883e-01,5.841369506541e-01,-6.331098775539e-01,6.021067986503e-01,-7.050664498151e-01,5.969509262139e-01,-7.544619131554e-01,1.640902301415e-01
5.192639042446e-01,-5.100279586650e-01,5.833449243914e-01,-6.333653496414e-01,6.014161116393e-01,-7.053084482511e-01,5.964105480428e-01,-7.546575361281e-01,1.648917482740e-01
5.185047674169e-01,-5.102380324342e-01,5.825506290697e-01,-6.336208128213e-01,6.007227468706e-01,-7.055508286400e-01,5.958675216538e-01,-7.548537687601e-01,1.656971815167e-01
5.177442299655e-01,-5.104477485566e-01,5.817540575841e-01,-6.338762651266e-01,6.000266948951e-01,-7.057935878184e-01,5.953218340050e-01,-7.550506112165e-01,1.665065489932e-01
5.169822921869e-01,-5.106570999719e-01,5.809552057044e-01,-6.341316993621e-01,5.993279448310e-01,-7.060367234110e-01,5.947734724106e-01,-7.552480625472e-01,1.673198699209e-01
5.162189524607e-01,-5.108660834681e-01,5.801540670970e-01,-6.343871118068e-01,5.986264873586e-01,-7.062802317934e-01,5.942224239815e-01,-7.554461227063e-01,1.681371636109e-01
5.154542102130e-01,-5.110746931204e-01,5.793506368500e-01,-6.346424964781e-01,5.979223124555e-01,-7.065241094451e-01,5.936686754051e-01,-7.556447911496e-01,1.689584494685e-01
5.146880634159e-01,-5.112829261866e-01,5.785449088525e-01,-6.348978492576e-01,5.972154097686e-01,-7.067683536021e-01,5.931122141023e-01,-7.558440671994e-01,1.697837469940e-01
5.139205123448e-01,-5.114907757156e-01,5.777368780159e-01,-6.351531641316e-01,5.965057694131e-01,-7.070129608941e-01,5.925530265400e-01,-7.560439505551e-01,1.706130757829e-01
5.131515539338e-01,-5.116982410163e-01,5.769265375565e-01,-6.354084387137e-01,5.957933802683e-01,-7.072579297582e-01,5.919910997354e-01,-7.562444407156e-01,1.714464555263e-01
5.123811887070e-01,-5.119053140019e-01,5.761138836875e-01,-6.356636640659e-01,5.950782335005e-01,-7.075032542011e-01,5.914264207192e-01,-7.564455367447e-01,1.722839060116e-01
5.116094158084e-01,-5.121119903702e-01,5.752989095202e-01,-6.359188377556e-01,5.943603181677e-01,-7.077489325844e-01,5.908589756077e-01,-7.566472383643e-01,1.731254471228e-01
5.108362320375e-01,-5.123182689796e-01,5.744816094352e-01,-6.361739542932e-01,5.936396237406e-01,-7.079949612900e-01,5.902887512089e-01,-7.568495450909e-01,1.739710988411e-01
5.100616387666e-01,-5.125241413071e-01,5.736619784532e-01,-6.364290080079e-01,5.929161399024e-01,-7.082413376803e-01,5.897157344423e-01,-7.570524555677e-01,1.748208812452e-01
5.092856326963e-01,-5.127296066502e-01,5.728400103149e-01,-6.366839943980e-01,5.921898568533e-01,-7.084880572026e-01,5.891399115784e-01,-7.572559696418e-01,1.756748145120e-01
5.085082142432e-01,-5.129346576149e-01,5.720156995884e-01,-6.369389081337e-01,5.914607632557e-01,-7.087351177946e-01,5.885612689994e-01,-7.574600861830e-01,1.765329189167e-01
5.077293830272e-01,-5.131392892936e-01,5.711890418202e-01,-6.371937414296e-01,5.907288507852e-01,-7.089825128566e-01,5.879797933107e-01,-7.576648047994e-01,1.773952148339e-01
5.069491374772e-01,-5.133434966619e-01,5.703600299442e-01,-6.374484918784e-01,5.899941069845e-01,-7.092302418005e-01,5.873954707994e-01,-7.578701241628e-01,1.782617227375e-01
5.061674752225e-01,-5.135472789532e-01,5.695286585236e-01,-6.377031539679e-01,5.892565218114e-01,-7.094783004514e-01,5.868082877371e-01,-7.580760435556e-01,1.791324632014e-01
5.053843971263e-01,-5.137506272326e-01,5.686949227856e-01,-6.379577206636e-01,5.885160851613e-01,-7.097266845729e-01,5.862182302446e-01,-7.582825621392e-01,1.800074569000e-01
5.045999016371e-01,-5.139535385979e-01,5.678588164000e-01,-6.382121876600e-01,5.877727861547e-01,-7.099753909162e-01,5.856252846129e-01,-7.584896788576e-01,1.808867246089e-01
5.038139870972e-01,-5.141560091885e-01,5.670203339766e-01,-6.384665491362e-01,5.870266145985e-01,-7.102244152291e-01,5.850294368746e-01,-7.586973925517e-01,1.817702872048e-01
5.030266540081e-01,-5.143580320836e-01,5.661794700715e-01,-6.387207993951e-01,5.862775597246e-01,-7.104737538694e-01,5.844306729119e-01,-7.589057026423e-01,1.826581656667e-01
5.022379006315e-01,-5.145596033634e-01,5.653362190976e-01,-6.389749326723e-01,5.855256112858e-01,-7.107234024591e-01,5.838289790761e-01,-7.591146073511e-01,1.835503810760e-01
5.014477262889e-01,-5.147607187743e-01,5.644905752846e-01,-6.392289435878e-01,5.847707581035e-01,-7.109733580877e-01,5.832243406908e-01,-7.593241061641e-01,1.844469546169e-01
5.006561296054e-01,-5.149613736712e-01,5.636425333607e-01,-6.394828264044e-01,5.840129899497e-01,-7.112236157472e-01,5.826167442713e-01,-7.595341973575e-01,1.853479075773e-01
4.998631114540e-01,-5.151615605117e-01,5.627920879575e-01,-6.397365742491e-01,5.832522965022e-01,-7.114741708938e-01,5.820061750231e-01,-7.597448801432e-01,1.862532613490e-01
4.990686694440e-01,-5.153612772112e-01,5.619392332252e-01,-6.399901823688e-01,5.824886662476e-01,-7.117250208922e-01,5.813926190457e-01,-7.599561529776e-01,1.871630374282e-01
4.982728030493e-01,-5.155605187329e-01,5.610839630313e-01,-6.402436456253e-01,5.817220881571e-01,-7.119761617878e-01,5.807760617583e-01,-7.601680146581e-01,1.880772574163e-01
4.974755113073e-01,-5.157592801342e-01,5.602262723755e-01,-6.404969574411e-01,5.809525524364e-01,-7.122275878261e-01,5.801564888496e-01,-7.603804637003e-01,1.889959430200e-01
4.966767945318e-01,-5.159575543171e-01,5.593661559776e-01,-6.407501111618e-01,5.801800481674e-01,-7.124792952499e-01,5.795338858227e-01,-7.605934988149e-01,1.899191160521e-01
4.958766497771e-01,-5.161553408807e-01,5.585036075036e-01,-6.410031022887e-01,5.794045637595e-01,-7.127312806828e-01,5.789082383085e-01,-7.608071183522e-01,1.908467984321e-01
4.950750792548e-01,-5.163526292319e-01,5.576386225868e-01,-6.412559228108e-01,5.786260893035e-01,-7.129835381106e-01,5.782795312845e-01,-7.610213210511e-01,1.917790121864e-01
4.942720813907e-01,-5.165494156100e-01,5.567711956891e-01,-6.415085662287e-01,5.778446139919e-01,-7.132360627331e-01,5.776477504816e-01,-7.612361051012e-01,1.927157794490e-01
4.934676541774e-01,-5.167456982880e-01,5.559013199340e-01,-6.417610292950e-01,5.770601259093e-01,-7.134888523921e-01,5.770128811520e-01,-7.614514690526e-01,1.936571224621e-01
4.926617977299e-01,-5.169414702567e-01,5.550289905650e-01,-6.420133044773e-01,5.762726146736e-01,-7.137419010965e-01,5.763749080563e-01,-7.616674113299e-01,1.946030635764e-01
4.918545110882e-01,-5.171367265237e-01,5.541542020276e-01,-6.422653851001e-01,5.754820690085e-01,-7.139952048696e-01,5.757338171943e-01,-7.618839297886e-01,1.955536252520e-01
4.910457943823e-01,-5.173314615827e-01,5.532769490437e-01,-6.425172649266e-01,5.746884788901e-01,-7.142487574671e-01,5.750895925747e-01,-7.621010231985e-01,1.965088300584e-01
4.902356466645e-01,-5.175256705647e-01,5.523972257651e-01,-6.427689382263e-01,5.738918322322e-01,-7.145025558186e-01,5.744422199531e-01,-7.623186895456e-01,1.974687006757e-01
4.894240674236e-01,-5.177193481867e-01,5.515150269372e-01,-6.430203978446e-01,5.730921185361e-01,-7.147565941735e-01,5.737916838940e-01,-7.625369269193e-01,1.984332598946e-01
4.886110560273e-01,-5.179124895114e-01,5.506303473623e-01,-6.432716373421e-01,5.722893265046e-01,-7.150108679634e-01,5.731379697951e-01,-7.627557331865e-01,1.994025306169e-01
4.877966112618e-01,-5.181050901196e-01,5.497431814297e-01,-6.435226501691e-01,5.714834456498e-01,-7.152653713492e-01,5.724810618184e-01,-7.629751068875e-01,2.003765358568e-01
4.869807333877e-01,-5.182971445235e-01,5.488535226351e-01,-6.437734317178e-01,5.706744636529e-01,-7.155201014607e-01,5.718209451084e-01,-7.631950455702e-01,2.013552987404e-01
4.861634233385e-01,-5.184886433665e-01,5.479613677345e-01,-6.440239713992e-01,5.698623709052e-01,-7.157750503200e-01,5.711576040114e-01,-7.634155474721e-01,2.023388425071e-01
4.853446777142e-01,-5.186795880291e-01,5.470667093341e-01,-6.442742663085e-01,5.690471550223e-01,-7.160302150339e-01,5.704910235447e-01,-7.636366101597e-01,2.033271905095e-01
4.845244974482e-01,-5.188699699045e-01,5.461695421931e-01,-6.445243088934e-01,5.682288050114e-01,-7.162855900729e-01,5.698211879312e-01,-7.638582316108e-01,2.043203662147e-01
4.837028824932e-01,-5.190597834619e-01,5.452698620192e-01,-6.447740911069e-01,5.674073101440e-01,-7.165411691641e-01,5.691480819141e-01,-7.640804095317e-01,2.053183932041e-01
4.828798312577e-01,-5.192490254081e-01,5.443676620138e-01,-6.450236079736e-01,5.665826582922e-01,-7.167969487247e-01,5.684716896334e-01,-7.643031416279e-01,2.063212951743e-01
4.820553461096e-01,-5.194376852850e-01,5.434629390420e-01,-6.452728489469e-01,5.657548401337e-01,-7.170529196525e-01,5.677919958435e-01,-7.645264254310e-01,2.073290959377e-01
4.812294239394e-01,-5.196257629563e-01,5.425556854137e-01,-6.455218111779e-01,5.649238421508e-01,-7.173090806348e-01,5.671089843113e-01,-7.647502587408e-01,2.083418194232e-01
4.804020647787e-01,-5.198132518526e-01,5.416458961408e-01,-6.457704866561e-01,5.640896538300e-01,-7.175654242552e-01,5.664226395401e-01,-7.649746388741e-01,2.093594896763e-01
4.795732691354e-01,-5.200001460519e-01,5.407335666142e-01,-6.460188677063e-01,5.632522639859e-01,-7.178219450409e-01,5.657329457098e-01,-7.651995633819e-01,2.103821308600e-01
4.787430359559e-01,-5.201864403914e-01,5.398186911974e-01,-6.462669473087e-01,5.624116611523e-01,-7.180786375440e-01,5.650398866871e-01,-7.654250296259e-01,2.114097672556e-01
4.779113656830e-01,-5.203721288234e-01,5.389012643621e-01,-6.465147187065e-01,5.615678336885e-01,-7.183354961622e-01,5.643434468441e-01,-7.656510347914e-01,2.124424232626e-01
4.770782575210e-01,-5.205572067030e-01,5.379812808876e-01,-6.467621747274e-01,5.607207708512e-01,-7.185925140243e-01,5.636436096012e-01,-7.658775765540e-01,2.134801234001e-01
4.762437116148e-01,-5.207416674734e-01,5.370587353023e-01,-6.470093080389e-01,5.598704601933e-01,-7.188496866709e-01,5.629403592368e-01,-7.661046516705e-01,2.145228923065e-01
4.754077287990e-01,-5.209255043079e-01,5.361336235247e-01,-6.472561094851e-01,5.590168919269e-01,-7.191070057198e-01,5.622336793539e-01,-7.663322574983e-01,2.155707547410e-01
4.745703067291e-01,-5.211087152908e-01,5.352059383996e-01,-6.475025748806e-01,5.581600525435e-01,-7.193644680231e-01,5.615235538648e-01,-7.665603911515e-01,2.166237355834e-01
4.737314465414e-01,-5.212912925310e-01,5.342756758365e-01,-6.477486952756e-01,5.572999317568e-01,-7.196220662407e-01,5.608099663974e-01,-7.667890494496e-01,2.176818598353e-01
4.728911469385e-01,-5.214732327254e-01,5.333428297545e-01,-6.479944637728e-01,5.564365174268e-01,-7.198797943048e-01,5.600929002868e-01,-7.670182295124e-01,2.187451526202e-01
4.720494097629e-01,-5.216545263995e-01,5.324073958936e-01,-6.482398716889e-01,5.555697983221e-01,-7.201376457219e-01,5.593723393903e-01,-7.672479281796e-01,2.198136391845e-01
4.712062335664e-01,-5.218351709169e-01,5.314693682960e-01,-6.484849125453e-01,5.546997629120e-01,-7.203956141453e-01,5.586482669743e-01,-7.674781423276e-01,2.208873448977e-01
4.703616193244e-01,-5.220151584646e-01,5.305287424271e-01,-6.487295777836e-01,5.538263995818e-01,-7.206536930608e-01,5.579206664973e-01,-7.677088685197e-01,2.219662952535e-01
4.695155650748e-01,-5.221944867796e-01,5.295855118405e-01,-6.489738615860e-01,5.529496962036e-01,-7.209118769614e-01,5.571895212890e-01,-7.679401035271e-01,2.230505158698e-01
4.686680733090e-01,-5.223731455701e-01,5.286396731696e-01,-6.492177531868e-01,5.520696420100e-01,-7.211701575826e-01,5.564548146152e-01,-7.681718438790e-01,2.241400324900e-01
4.678191421987e-01,-5.225511327763e-01,5.276912196733e-01,-6.494612475556e-01,5.511862247702e-01,-7.214285294392e-01,5.557165296333e-01,-7.684040862764e-01,2.252348709829e-01
