zeta,turn_g0.2,turn_g0.5,turn_g0.7,turn_g0.9,turn_g0.95,turn_g1.0
1.196500253200e+01,-8.570670547389e+01,-9.558471170023e+01,-9.955529460632e+01,-9.818067273076e+01,-4.600341811679e+02,-4.847488621145e+02
1.212358788689e+01,-8.574521943685e+01,-9.551102444917e+01,-9.937901614994e+01,-9.861978866903e+01,-4.612900326106e+02,-4.911738267033e+02
1.228427514813e+01,-8.578282867011e+01,-9.543804656068e+01,-9.920909697357e+01,-9.899565370195e+01,-4.623637103371e+02,-4.976839529778e+02
1.244709217461e+01,-8.581955082791e+01,-9.536579883337e+01,-9.904506048779e+01,-9.930930826141e+01,-4.632555589771e+02,-5.042803530558e+02
1.261206719443e+01,-8.585540356928e+01,-9.529429906460e+01,-9.888646110231e+01,-9.956234929159e+01,-4.639669943806e+02,-5.109641895658e+02
1.277922880987e+01,-8.589040414850e+01,-9.522356166718e+01,-9.873288289115e+01,-9.975691918145e+01,-4.645008818274e+02,-5.177366162030e+02
1.294860600229e+01,-8.592456961458e+01,-9.515359835646e+01,-9.858394047771e+01,-9.989569810250e+01,-4.648619280443e+02,-5.245988056689e+02
1.312022813716e+01,-8.595791684913e+01,-9.508441810749e+01,-9.843927892608e+01,-9.998187208121e+01,-4.650570164023e+02,-5.315519468134e+02
1.329412496918e+01,-8.599046245986e+01,-9.501602762294e+01,-9.829857309245e+01,-1.000190904284e+02,-4.650954542637e+02,-5.385972403936e+02
1.347032664742e+01,-8.602222283507e+01,-9.494843167306e+01,-9.816152733135e+01,-1.000114069571e+02,-4.649890989038e+02,-5.457359162576e+02
1.364886372053e+01,-8.605321417242e+01,-9.488163271663e+01,-9.802787325008e+01,-9.996319792489e+01,-4.647523064792e+02,-5.529692101136e+02
1.382976714210e+01,-8.608345232934e+01,-9.481563180673e+01,-9.789736966431e+01,-9.987908317416e+01,-4.644017063750e+02,-5.602983754135e+02
1.401306827592e+01,-8.611295302021e+01,-9.475042825188e+01,-9.776980039504e+01,-9.976382446093e+01,-4.639557715800e+02,-5.677246784482e+02
1.419879890153e+01,-8.614173169301e+01,-9.468602027296e+01,-9.764497292156e+01,-9.962223087290e+01,-4.634342202538e+02,-5.752494235779e+02
1.438699121966e+01,-8.616980348768e+01,-9.462240439294e+01,-9.752271644215e+01,-9.945905074101e+01,-4.628572713268e+02,-5.828738780684e+02
1.457767785782e+01,-8.619718342139e+01,-9.455957667410e+01,-9.740288083669e+01,-9.927888532265e+01,-4.622448737954e+02,-5.905993976713e+02
1.477089187599e+01,-8.622388612810e+01,-9.449753182934e+01,-9.728533390664e+01,-9.908609036365e+01,-4.616159043218e+02,-5.984273153867e+02
1.496666677232e+01,-8.624992608510e+01,-9.443626388458e+01,-9.716996043504e+01,-9.888470779577e+01,-4.609874940890e+02,-6.063589935691e+02
1.516503648895e+01,-8.627531755888e+01,-9.437576639260e+01,-9.705666048006e+01,-9.867840321656e+01,-4.603744906197e+02,-6.143957777248e+02
1.536603541788e+01,-8.630007445188e+01,-9.431603200757e+01,-9.694534689187e+01,-9.847041651934e+01,-4.597890953109e+02,-6.225391158703e+02
1.556969840696e+01,-8.632421052955e+01,-9.425705322396e+01,-9.683594469912e+01,-9.826353990840e+01,-4.592407186502e+02,-6.307903769652e+02
1.577606076593e+01,-8.634773930167e+01,-9.419882196957e+01,-9.672838896301e+01,-9.806010345953e+01,-4.587359926106e+02,-6.391510021399e+02
1.598515827248e+01,-8.637067399376e+01,-9.414132999042e+01,-9.662262385245e+01,-9.786198096244e+01,-4.582789509685e+02,-6.476223825708e+02
1.619702717856e+01,-8.639302758956e+01,-9.408456850707e+01,-9.651860026988e+01,-9.767060391051e+01,-4.578712960801e+02,-6.562060841050e+02
1.641170421657e+01,-8.641481285649e+01,-9.402852877734e+01,-9.641627603033e+01,-9.748699607556e+01,-4.575127591962e+02,-6.649035888089e+02
1.662922660578e+01,-8.643604236159e+01,-9.397320204182e+01,-9.631561436485e+01,-9.731181091036e+01,-4.572014765790e+02,-6.737163385027e+02
1.684963205876e+01,-8.645672836953e+01,-9.391857920871e+01,-9.621658245313e+01,-9.714537104174e+01,-4.569343518351e+02,-6.826458762141e+02
1.707295878792e+01,-8.647688297565e+01,-9.386465123732e+01,-9.611915077609e+01,-9.698771905758e+01,-4.567074212075e+02,-6.916938027308e+02
1.729924551216e+01,-8.649651793902e+01,-9.381140908700e+01,-9.602329280432e+01,-9.683866752638e+01,-4.565161683534e+02,-7.008616371112e+02
1.752853146355e+01,-8.651564490221e+01,-9.375884370147e+01,-9.592898369565e+01,-9.669784302175e+01,-4.563557969756e+02,-7.101510688233e+02
1.776085639416e+01,-8.653427531650e+01,-9.370694629481e+01,-9.583620113025e+01,-9.656474159803e+01,-4.562214721252e+02,-7.195634180571e+02
1.799626058291e+01,-8.655242020986e+01,-9.365570756394e+01,-9.574492193822e+01,-9.643875368975e+01,-4.561084753617e+02,-7.291007330450e+02
1.823478484262e+01,-8.657009060801e+01,-9.360511916767e+01,-9.565512627280e+01,-9.631922697317e+01,-4.560123915991e+02,-7.387642871162e+02
1.847647052701e+01,-8.658729716359e+01,-9.355517193143e+01,-9.556679215765e+01,-9.620547424949e+01,-4.559291651060e+02,-7.485560005086e+02
1.872135953793e+01,-8.660405041527e+01,-9.350585736428e+01,-9.547989947438e+01,-9.609681944436e+01,-4.558552060746e+02,-7.584775152045e+02
1.896949433260e+01,-8.662036061745e+01,-9.345716702629e+01,-9.539442769785e+01,-9.599261274127e+01,-4.557874175016e+02,-7.685304585447e+02
1.922091793095e+01,-8.663623785231e+01,-9.340909236132e+01,-9.531035621654e+01,-9.589224734993e+01,-4.557232116458e+02,-7.787166567767e+02
1.947567392313e+01,-8.665169203529e+01,-9.336162532715e+01,-9.522766473741e+01,-9.579517619515e+01,-4.556605104481e+02,-7.890381193464e+02
1.973380647703e+01,-8.666673278111e+01,-9.331475750802e+01,-9.514633190211e+01,-9.570091191105e+01,-4.555977065782e+02,-7.994961458679e+02
1.999536034592e+01,-8.668136951804e+01,-9.326848094191e+01,-9.506633686077e+01,-9.560903796425e+01,-4.555336467367e+02,-8.100923156986e+02
2.026038087628e+01,-8.669561158185e+01,-9.322278798318e+01,-9.498765919470e+01,-9.551920885514e+01,-4.554675798160e+02,-8.208291850775e+02
2.052891401557e+01,-8.670946805945e+01,-9.317767064948e+01,-9.491027705934e+01,-9.543114133319e+01,-4.553990909384e+02,-8.317083463594e+02
2.080100632028e+01,-8.672294777727e+01,-9.313312142242e+01,-9.483416970732e+01,-9.534461490065e+01,-4.553280569899e+02,-8.427318653219e+02
2.107670496394e+01,-8.673605947746e+01,-9.308913285510e+01,-9.475931592704e+01,-9.525946559326e+01,-4.552545835823e+02,-8.539025212449e+02
2.135605774534e+01,-8.674881158871e+01,-9.304569730130e+01,-9.468569368589e+01,-9.517557181602e+01,-4.551789327399e+02,-8.652181828140e+02
2.163911309678e+01,-8.676121257131e+01,-9.300280805091e+01,-9.461328330819e+01,-9.509286310268e+01,-4.551015139105e+02,-8.766886733567e+02
2.192592009250e+01,-8.677327042912e+01,-9.296045742878e+01,-9.454206241312e+01,-9.501128816903e+01,-4.550227674945e+02,-8.883067041962e+02
2.221652845719e+01,-8.678499323932e+01,-9.291863883009e+01,-9.447201091357e+01,-9.493083282962e+01,-4.549431933748e+02,-9.000813747927e+02
2.251098857456e+01,-8.679638876355e+01,-9.287734518122e+01,-9.440310790180e+01,-9.485149181902e+01,-4.548632656672e+02,-9.120107527809e+02
2.280935149614e+01,-8.680746464194e+01,-9.283656980229e+01,-9.433533320386e+01,-9.477327938315e+01,-4.547834378466e+02,-9.240993238715e+02
2.311166895009e+01,-8.681822832683e+01,-9.279630602335e+01,-9.426866652465e+01,-9.469621084676e+01,-4.547041046211e+02,-9.363475715998e+02
2.341799335017e+01,-8.682868716512e+01,-9.275654739205e+01,-9.420308844064e+01,-9.462030876717e+01,-4.546256088027e+02,-9.487580509252e+02
2.372837780487e+01,-8.683884825230e+01,-9.271728725168e+01,-9.413857887340e+01,-9.454559017426e+01,-4.545482108980e+02,-9.613334949146e+02
2.404287612656e+01,-8.684871863746e+01,-9.267851954554e+01,-9.407511926738e+01,-9.447207503993e+01,-4.544721214383e+02,-9.740688414641e+02
2.436154284084e+01,-8.685830509528e+01,-9.264023765108e+01,-9.401269005784e+01,-9.439977067721e+01,-4.543974699027e+02,-9.869904036318e+02
2.468443319601e+01,-8.686761432839e+01,-9.260243578109e+01,-9.395127338060e+01,-9.432868839207e+01,-4.543243472721e+02,-1.000073261313e+03
2.501160317264e+01,-8.687665297118e+01,-9.256510795713e+01,-9.389085157099e+01,-9.425883106197e+01,-4.542527957978e+02,-1.013298682785e+03
2.534310949327e+01,-8.688542724766e+01,-9.252824773676e+01,-9.383140533072e+01,-9.419018701091e+01,-4.541827928830e+02,-1.026739465316e+03
2.567900963222e+01,-8.689394354236e+01,-9.249184960960e+01,-9.377291837667e+01,-9.412275208107e+01,-4.541143208603e+02,-1.040362911453e+03
2.601936182563e+01,-8.690220789004e+01,-9.245590768409e+01,-9.371537330046e+01,-9.405651208827e+01,-4.540473278443e+02,-1.054162036793e+03
2.636422508147e+01,-8.691022637371e+01,-9.242041637152e+01,-9.365875383727e+01,-9.399145142479e+01,-4.539817533661e+02,-1.068129239929e+03
2.671365918981e+01,-8.691800473490e+01,-9.238536994617e+01,-9.360304297984e+01,-9.392754793750e+01,-4.539175263274e+02,-1.082306789423e+03
2.706772473320e+01,-8.692554879319e+01,-9.235076306169e+01,-9.354822541221e+01,-9.386478549467e+01,-4.538545873898e+02,-1.096615988742e+03
2.742648309715e+01,-8.693286405267e+01,-9.231658997375e+01,-9.349428457849e+01,-9.380313542122e+01,-4.537928618696e+02,-1.111171362571e+03
2.778999648077e+01,-8.693995593647e+01,-9.228284532219e+01,-9.344120512471e+01,-9.374257589927e+01,-4.537322925909e+02,-1.125887212744e+03
2.815832790759e+01,-8.694682998958e+01,-9.224952409395e+01,-9.338897290616e+01,-9.368308857176e+01,-4.536728420020e+02,-1.140894480697e+03
2.853154123642e+01,-8.695349118158e+01,-9.221662060613e+01,-9.333757172426e+01,-9.362464396781e+01,-4.536144485776e+02,-1.155928738957e+03
2.890970117250e+01,-8.695994481231e+01,-9.218413010804e+01,-9.328698827091e+01,-9.356722491794e+01,-4.535570907741e+02,-1.171259122907e+03
2.929287327866e+01,-8.696619581325e+01,-9.215204730618e+01,-9.323720792147e+01,-9.351080937980e+01,-4.535007314914e+02,-1.186892279003e+03
2.968112398670e+01,-8.697224903210e+01,-9.212036711489e+01,-9.318821644299e+01,-9.345537333024e+01,-4.534453451622e+02,-1.202546508845e+03
3.007452060893e+01,-8.697810926553e+01,-9.208908458285e+01,-9.314000020959e+01,-9.340089900812e+01,-4.533909123199e+02,-1.218133876438e+03
3.047313134983e+01,-8.698378121447e+01,-9.205819496403e+01,-9.309254638699e+01,-9.334736849413e+01,-4.533374167701e+02,-1.234170834993e+03
3.087702531784e+01,-8.698926939177e+01,-9.202769339002e+01,-9.304584163062e+01,-9.329476240262e+01,-4.532848432339e+02,-1.250752504835e+03
3.128627253739e+01,-8.699457829194e+01,-9.199757492348e+01,-9.299987271144e+01,-9.324306113205e+01,-4.532331711644e+02,-1.267306412261e+03
3.170094396102e+01,-8.699971221017e+01,-9.196783488865e+01,-9.295462708872e+01,-9.319224828475e+01,-4.531823876767e+02,-1.284166800152e+03
3.212111148168e+01,-8.700467553262e+01,-9.193846893245e+01,-9.291009328601e+01,-9.314231064665e+01,-4.531324904137e+02,-1.300949087927e+03
3.254684794519e+01,-8.700947221336e+01,-9.190947174064e+01,-9.286625694801e+01,-9.309322018326e+01,-4.530834343856e+02,-1.320566769666e+03
3.297822716290e+01,-8.701410658716e+01,-9.188083973506e+01,-9.282310903657e+01,-9.304497758996e+01,-4.530352448885e+02,-1.334468111187e+03
3.341532392443e+01,-8.701858243161e+01,-9.185256776929e+01,-9.278063584814e+01,-9.299755487170e+01,-4.529878771896e+02,-1.350520451023e+03
3.385821401069e+01,-8.702290367176e+01,-9.182465139953e+01,-9.273882619038e+01,-9.295093734335e+01,-4.529413213233e+02,-1.373519157597e+03
3.430697420699e+01,-8.702707414093e+01,-9.179708658226e+01,-9.269766919844e+01,-9.290511441161e+01,-4.528955694451e+02,-1.394333599129e+03
3.476168231637e+01,-8.703109759513e+01,-9.176986893656e+01,-9.265715417158e+01,-9.286007042477e+01,-4.528506083898e+02,-1.409838729838e+03
3.522241717306e+01,-8.703497758536e+01,-9.174299400079e+01,-9.261726941021e+01,-9.281578799024e+01,-4.528064112246e+02,-1.431921365371e+03
3.568925865618e+01,-8.703871770821e+01,-9.171645782225e+01,-9.257800504865e+01,-9.277225653529e+01,-4.527629740416e+02,-1.447950162674e+03
3.616228770359e+01,-8.704232143204e+01,-9.169025607542e+01,-9.253935044963e+01,-9.272945999533e+01,-4.527202798496e+02,-1.470959705109e+03
3.664158632588e+01,-8.704579211018e+01,-9.166438458210e+01,-9.250129478110e+01,-9.268738130869e+01,-4.526783058556e+02,-1.483632021045e+03
3.712723762064e+01,-8.704913309822e+01,-9.163883942440e+01,-9.246382878317e+01,-9.264601206081e+01,-4.526370462154e+02,-1.492456514703e+03
3.761932578682e+01,-8.705234764888e+01,-9.161361664505e+01,-9.242694257340e+01,-9.260533981066e+01,-4.525964912645e+02,-1.536797263401e+03
3.811793613938e+01,-8.705543889216e+01,-9.158871222208e+01,-9.239062635692e+01,-9.256534848131e+01,-4.525566218476e+02,-1.619995948577e+03
3.862315512403e+01,-8.705840991556e+01,-9.156412216634e+01,-9.235487021485e+01,-9.252602533660e+01,-4.525174233472e+02,-1.625190377484e+03
3.913507033225e+01,-8.706126377206e+01,-9.153984252999e+01,-9.231966482270e+01,-9.248735721653e+01,-4.524788795466e+02,-1.594174956602e+03
3.965377051646e+01,-8.706400338486e+01,-9.151586970086e+01,-9.228500165423e+01,-9.244933411468e+01,-4.524409861443e+02,-1.543388446330e+03
4.017934560543e+01,-8.706663167067e+01,-9.149219978998e+01,-9.225087131186e+01,-9.241194265806e+01,-4.524037285265e+02,-1.487041357065e+03
4.071188671984e+01,-8.706915143380e+01,-9.146882918675e+01,-9.221726525114e+01,-9.237517318027e+01,-4.523670949554e+02,-1.482312173417e+03
4.125148618809e+01,-8.707156545225e+01,-9.144575397704e+01,-9.218417399907e+01,-9.233900946577e+01,-4.523310636508e+02,-1.476592577486e+03
4.179823756233e+01,-8.707387650152e+01,-9.142297106473e+01,-9.215159100197e+01,-9.230345231569e+01,-4.522956540080e+02,-1.301419614202e+03
4.235223563463e+01,-8.707608709466e+01,-9.140047633123e+01,-9.211950657099e+01,-9.226847931711e+01,-4.522608271323e+02,-1.300049982029e+03
4.291357645347e+01,-8.707819980158e+01,-9.137826614584e+01,-9.208791139535e+01,-9.223407805369e+01,-4.522265671056e+02,-1.470959705109e+03
4.348235734035e+01,-8.708021720186e+01,-9.135633724698e+01,-9.205679885026e+01,-9.220024317590e+01,-4.521928769287e+02,-1.473882908041e+03
4.405867690669e+01,-8.708214183773e+01,-9.133468650019e+01,-9.202616228619e+01,-9.216697201709e+01,-4.521597602993e+02,-1.650605485328e+03
4.464263507091e+01,-8.708397588501e+01,-9.131330969376e+01,-9.199599070866e+01,-9.213423746801e+01,-4.521271728347e+02,-1.624839948952e+03
4.523433307576e+01,-8.708572188058e+01,-9.129220397795e+01,-9.196627878845e+01,-9.210203999979e+01,-4.520951243063e+02,-1.574995948577e+03
4.583387350586e+01,-8.708738204087e+01,-9.127136590716e+01,-9.193701817558e+01,-9.207036847405e+01,-4.520636021223e+02,-1.482610004546e+03
4.644136030553e+01,-8.708895866551e+01,-9.125079221078e+01,-9.190820239002e+01,-9.203921433684e+01,-4.520326006260e+02,-1.458430897399e+03
4.705689879674e+01,-8.709045393291e+01,-9.123047957423e+01,-9.187982347595e+01,-9.200856676675e+01,-4.520021068045e+02,-1.574995948577e+03
4.768059569743e+01,-8.709186993399e+01,-9.121042476942e+01,-9.185187463980e+01,-9.197841715481e+01,-4.519721115608e+02,-1.499032192045e+03
4.831255913998e+01,-8.709320883268e+01,-9.119062457771e+01,-9.182434858346e+01,-9.194875534167e+01,-4.519426038545e+02,-1.418958437551e+03
4.895289868998e+01,-8.709447261463e+01,-9.117107578975e+01,-9.179723849784e+01,-9.191957213907e+01,-4.519135706115e+02,-1.479801519669e+03
4.960172536521e+01,-8.709566333599e+01,-9.115177549512e+01,-9.177053810423e+01,-9.189086240427e+01,-4.518850134094e+02,-1.485791672129e+03
5.025915165487e+01,-8.709678290558e+01,-9.113272051490e+01,-9.174424064339e+01,-9.186261661258e+01,-4.518569218656e+02,-1.484995948577e+03
5.092529153914e+01,-8.709783327189e+01,-9.111390797228e+01,-9.171833979114e+01,-9.183482715842e+01,-4.518292901901e+02,-1.650348573304e+03
5.160026050887e+01,-8.709881625766e+01,-9.109533436521e+01,-9.169282829462e+01,-9.180747934075e+01,-4.518020931436e+02,-1.521865846222e+03
5.228417558566e+01,-8.709973371540e+01,-9.107699720371e+01,-9.166770065591e+01,-9.178057217181e+01,-4.517753372156e+02,-1.533362409240e+03
5.297715534212e+01,-8.710058739126e+01,-9.105889336571e+01,-9.164295060243e+01,-9.175409513931e+01,-4.517490144013e+02,-1.428686016103e+03
5.367931992243e+01,-8.710137912241e+01,-9.104102021344e+01,-9.161857262247e+01,-9.172804495610e+01,-4.517231180813e+02,-1.297230782558e+03
5.439079106317e+01,-8.710211047986e+01,-9.102337436639e+01,-9.159455919312e+01,-9.170240534044e+01,-4.516976268390e+02,-1.366923461641e+03
5.511169211444e+01,-8.710278321763e+01,-9.100595351778e+01,-9.157090635249e+01,-9.167717802172e+01,-4.516725526691e+02,-1.304200225024e+03
5.584214806123e+01,-8.710339886572e+01,-9.098875426442e+01,-9.154760618618e+01,-9.165234482295e+01,-4.516478599559e+02,-1.482312173417e+03
5.658228554509e+01,-8.710395915750e+01,-9.097177464800e+01,-9.152465568301e+01,-9.162791273753e+01,-4.516235801065e+02,-1.538968575191e+03
5.733223288609e+01,-8.710446549676e+01,-9.095501130295e+01,-9.150204725165e+01,-9.160386477366e+01,-4.515996766457e+02,-1.482610004546e+03
5.809212010508e+01,-8.710491949077e+01,-9.093846192683e+01,-9.147977692898e+01,-9.158020040264e+01,-4.515761617386e+02,-1.650959705109e+03
5.886207894619e+01,-8.710532259237e+01,-9.092212358666e+01,-9.145783815543e+01,-9.155690690026e+01,-4.515530133252e+02,-1.812990565368e+03
5.964224289974e+01,-8.710567617029e+01,-9.090599358472e+01,-9.143622541258e+01,-9.153397773677e+01,-4.515302230212e+02,-1.840447906167e+03
6.043274722531e+01,-8.710598178193e+01,-9.089006977794e+01,-9.141493550466e+01,-9.151141610577e+01,-4.515078086406e+02,-1.833882908041e+03
6.123372897524e+01,-8.710624073850e+01,-9.087434927443e+01,-9.139396176902e+01,-9.148920773616e+01,-4.514857418276e+02,-1.713362409240e+03
6.204532701837e+01,-8.710645429163e+01,-9.085882921421e+01,-9.137329861929e+01,-9.146734184498e+01,-4.514640123601e+02,-1.833882908041e+03
6.286768206414e+01,-8.710662394472e+01,-9.084350791274e+01,-9.135294352600e+01,-9.144582862640e+01,-4.514426443558e+02,-1.934995948577e+03
6.370093668694e+01,-8.710675078475e+01,-9.082838200677e+01,-9.133288873813e+01,-9.142464142196e+01,-4.514215866311e+02,-1.838312084469e+03
6.454523535086e+01,-8.710683622467e+01,-9.081344973626e+01,-9.131313191524e+01,-9.140379091773e+01,-4.514008744898e+02,-1.841419614202e+03
6.540072443476e+01,-8.710688147463e+01,-9.079870868034e+01,-9.129366842408e+01,-9.138327063721e+01,-4.513805005209e+02,-2.021181873742e+03
6.626755225758e+01,-8.710688752807e+01,-9.078415547311e+01,-9.127449027619e+01,-9.136305628496e+01,-4.513604075943e+02,-1.841419614202e+03
6.714586910413e+01,-8.710685590031e+01,-9.076978909557e+01,-9.125559765007e+01,-9.134316984828e+01,-4.513406632837e+02,-1.663972918388e+03
6.803582725108e+01,-8.710678742237e+01,-9.075560622448e+01,-9.123698268689e+01,-9.132358330743e+01,-4.513212071786e+02,-1.652656861298e+03
6.893758099341e+01,-8.710668335473e+01,-9.074160492019e+01,-9.121864194792e+01,-9.130430096827e+01,-4.513020480111e+02,-1.672120964925e+03
6.985128667113e+01,-8.710654471088e+01,-9.072778268885e+01,-9.120057131243e+01,-9.128531255259e+01,-4.512831813685e+02,-1.836592577486e+03
7.077710269641e+01,-8.710637270704e+01,-9.071413806390e+01,-9.118276793804e+01,-9.126662862934e+01,-4.512646285068e+02,-1.976629487913e+03
7.171518958101e+01,-8.710616824416e+01,-9.070066793267e+01,-9.116522558364e+01,-9.124822678506e+01,-4.512463549785e+02,-2.012656861298e+03
7.266570996416e+01,-8.710593233966e+01,-9.068737039024e+01,-9.114794098673e+01,-9.123010763738e+01,-4.512283579826e+02,-2.114995948577e+03
7.362882864070e+01,-8.710566603319e+01,-9.067424325740e+01,-9.113090988029e+01,-9.121226603733e+01,-4.512106328954e+02,-2.193227659645e+03
